68.5387	24.3726	2.58823	0.119359	-0.0774269	68.6759	24.6059	68.4273	24.4824	2.30293	0.385623	0.0871908	9.63181
70.8827	24.8821	2.40661	0.233799	0.0663709	70.8275	24.8844	70.7384	24.8137	2.22347	0.265395	0.873229	9.63181
70.7549	24.8753	2.22855	0.229643	0.0580454	70.7403	24.6728	70.7384	24.8137	2.22347	0.265395	0.873229	1.76854
72.9348	24.7254	2.05992	-0.212787	-0.336418	72.8923	24.7135	72.9675	25.025	2.13584	0.150292	3.33857	1.76854
73.095	24.7396	2.40436	-0.207475	-0.298858	73.0732	25.0343	72.9675	25.025	2.13584	0.150292	3.33857	3.02968
75.1089	25.2418	1.6858	0.27	0.273213	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626	10.9006	3.02968
75.0583	25.2279	1.96416	0.247838	0.240108	74.9748	25.1377	75.1062	25.1224	2.04114	0.0423626	10.9006	3.86687
77.111	24.949	1.81925	-0.320946	-0.392493	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978	7.77616	3.86687
77.1987	24.9581	1.99762	-0.327781	-0.381043	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566978	7.77616	1.07451
79.0639	25.0192	1.61651	0.0876761	0.220966	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607	7.89104	1.07451
79.1304	25.0199	1.76278	0.122234	0.2533	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607	7.89104	0.48132
80.8355	24.882	1.62857	-0.111351	-0.117306	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536	2.98377	0.48132
80.9958	24.884	1.68937	-0.15651	-0.178222	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536	2.98377	3.96245
82.6106	24.6359	1.67189	-0.187237	-0.0675098	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012	0.237837	3.96245
82.5793	24.6352	1.62661	-0.197285	-0.0780129	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012	0.237837	0.141978
84.1546	24.5438	1.58466	-0.00237626	0.128562	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444	0.82717	0.141978
84.1904	24.5451	1.57628	0.0035506	0.130318	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444	0.82717	0.342446
85.6981	23.8282	1.43984	-0.645396	-0.450481	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006	6.98462	0.342446
85.8783	23.8506	1.86943	-0.571953	-0.314648	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006	6.98462	4.55222
87.0457	23.5089	1.03897	-0.438945	-0.0181947	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654	7.83763	4.55222
87.3858	23.5244	1.3034	-0.232065	0.165815	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654	7.83763	11.9966
88.7879	22.8046	1.57737	-0.63166	-0.26004	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514	4.07626	11.9966
88.6266	22.8151	1.5873	-0.5716	-0.131888	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514	4.07626	6.33973
89.5992	22.2994	1.05603	-0.532791	-0.0326935	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904	3.21382	6.33973
89.7246	22.3049	1.12	-0.46432	0.0209666	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904	3.21382	2.10066
90.5776	21.6739	1.05891	-0.671351	-0.148288	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241	0.908149	2.10066
90.8088	21.6838	1.37505	-0.512627	-0.00792114	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241	0.908149	5.50211
91.7887	21.113	1.12566	-0.516591	-0.0133233	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964	0.889658	5.50211
91.9744	21.12	1.17192	-0.446601	0.0137677	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964	0.889658	5.70769
92.8922	20.9435	0.88512	-0.131128	0.228084	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443	1.57376	5.70769
93.1325	20.9546	0.953427	-0.0162825	0.30363	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443	1.57376	8.97112
93.6559	20.2571	0.301314	-0.815446	-0.45351	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919	19.1469	8.97112
93.8268	20.2829	1.12794	-0.76189	-0.326292	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919	19.1469	16.1887
95.098	19.6532	1.37234	-0.275149	0.243355	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439	9.01206	16.1887
94.7488	19.644	1.05546	-0.64501	-0.0289876	94.494	19.8854	94.8209	20.01	0.893308	-0.497439	9.01206	11.6531
95.5358	19.6756	0.487919	-0.0111317	0.412781	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816	6.38061	11.6531
95.5966	19.6683	0.750799	0.0437337	0.459077	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816	6.38061	1.26006
96.2466	19.2013	0.470126	-0.638373	-0.297407	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589	11.6178	1.26006
96.4289	19.2228	0.997387	-0.669711	-0.270696	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589	11.6178	5.65791
97.3902	18.7217	1.11419	-0.432296	0.0654016	97.5286	18.727	97.45	18.506	0.868716	-0.503009	3.18312	5.65791
97.4025	18.7217	1.0668	-0.43808	0.0556089	97.5333	18.1735	97.45	18.506	0.868716	-0.503009	3.18312	0.505104
98.2513	18.3716	0.918188	-0.33832	0.0841721	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023	0.31685	0.505104
98.3086	18.3734	0.882591	-0.325191	0.0776723	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023	0.31685	0.97982
99.1014	17.3917	1.09725	-1.34026	-0.665511	99.0363	17.357	99.2049	17.503	0.908006	-0.509278	10.8704	0.97982
99.0896	17.4848	1.15933	-0.800677	0.0606383	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278	10.8704	24.3333
99.931	16.9743	0.951507	-0.44671	0.28972	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134	1.94018	24.3333
100.209	16.9787	0.948342	-0.25534	0.41598	100.441	16.9521	100.117	17.0001	0.944242	-0.512134	1.94018	10.9479
101.197	16.5542	1.05504	-0.375794	0.047398	101.204	16.5368	101.065	16.497	0.991362	-0.513687	2.70156	10.9479
101.17	16.5538	1.03002	-0.376126	0.0491953	101.169	16.4353	101.065	16.497	0.991362	-0.513687	2.70156	0.101361
102.289	16.3909	1.18004	0.00579111	0.281738	102.387	16.3992	102.063	15.9949	1.04911	-0.512803	1.90566	0.101361
102.113	16.3866	0.982755	-0.0799468	0.21526	102.081	15.8359	102.063	15.9949	1.04911	-0.512803	1.90566	3.67111
103.032	15.3942	0.908601	-1.3008	-0.756992	103.003	15.353	103.119	15.4967	1.11708	-0.508169	17.4636	3.67111
102.865	15.5063	0.900569	-0.703929	0.0778983	102.776	15.1195	103.119	15.4967	1.11708	-0.508169	17.4636	39.7888
103.882	15.2418	0.982066	0.0277608	0.577443	104.114	15.2708	104.244	15.0064	1.19469	-0.498349	9.43226	39.7888
103.874	15.2358	1.14996	0.0280156	0.577375	103.905	14.7607	104.244	15.0064	1.19469	-0.498349	9.43226	1.03724
105.393	14.4717	1.28786	-0.910241	-0.417225	105.541	14.4412	105.447	14.5293	1.28111	-0.481861	17.8746	1.03724
105.315	14.5202	1.51047	-0.662675	-0.0502498	105.316	14.0026	105.447	14.5293	1.28111	-0.481861	17.8746	8.48767
106.7	14.0359	1.43502	-0.163582	0.369068	106.831	14.0482	106.737	14.0724	1.37529	-0.457255	4.63737	8.48767
106.576	14.0318	1.45262	-0.237512	0.30339	106.439	14.2401	106.737	14.0724	1.37529	-0.457255	4.63737	2.59249
108.053	13.6661	1.57415	-0.171563	0.131067	108.084	13.6604	108.122	13.644	1.47592	-0.423202	0.694327	2.59249
108.094	13.6665	1.57728	-0.173601	0.121841	108.131	13.6844	108.122	13.644	1.47592	-0.423202	0.694327	0.32137
109.558	13.5698	1.49293	0.0211765	0.173494	109.534	13.5714	109.606	13.2536	1.58144	-0.378583	0.147581	0.32137
109.439	13.5666	1.44256	0.00686836	0.162801	109.388	13.1556	109.606	13.2536	1.58144	-0.378583	0.147581	2.26981
111.025	12.609	1.5201	-0.958041	-0.664567	111.063	12.5814	111.196	12.9118	1.69008	-0.322574	12.5746	2.26981
111.342	12.6755	2.33946	-0.709279	-0.229778	111.426	12.9557	111.196	12.9118	1.69008	-0.322574	12.5746	21.7924
112.978	12.4627	1.19083	-0.206985	0.286984	112.913	12.4877	112.893	12.6299	1.7999	-0.254723	15.0183	21.7924
112.958	12.4434	1.72766	-0.194179	0.301806	112.797	12.8241	112.893	12.6299	1.7999	-0.254723	15.0183	8.74974
114.753	12.5466	1.85389	0.272216	0.424624	114.801	12.5506	114.699	12.4195	1.90891	-0.175007	0.635689	8.74974
114.824	12.5494	1.85663	0.277116	0.427124	114.916	12.3187	114.699	12.4195	1.90891	-0.175007	0.635689	0.988925
116.711	12.1294	1.37365	-0.328801	-0.338267	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683	13.1344	0.988925
116.869	12.1608	2.1747	-0.325982	-0.243211	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683	13.1344	11.9742
118.944	11.9909	1.98937	-0.0227916	0.158106	118.953	12.0009	118.628	12.2586	2.11648	0.0177712	3.12612	11.9742
118.933	11.9883	2.11591	-0.024657	0.153455	118.85	12.4063	118.628	12.2586	2.11648	0.0177712	3.12612	0.751715
120.782	12.2894	1.85623	0.287638	0.279539	120.695	12.2918	120.743	12.3289	2.21139	0.128528	1.37198	0.751715
120.894	12.288	2.15857	0.274547	0.262309	120.934	12.1905	120.743	12.3289	2.21139	0.128528	1.37198	1.5415
123.38	12.8288	2.64081	0.181183	-0.0236119	123.568	12.8297	122.95	12.5114	2.29835	0.246599	6.07256	1.5415
123.216	12.8267	2.35715	0.232603	0.0216696	123.142	12.7694	122.95	12.5114	2.29835	0.246599	6.07256	2.51845
125.092	12.7857	1.71227	-0.0833087	-0.239438	124.894	12.7743	125.242	12.8125	2.37624	0.369827	7.72705	2.51845
125.35	12.7982	2.51727	-0.103622	-0.230996	125.376	12.9964	125.242	12.8125	2.37624	0.369827	7.72705	10.3869
127.862	13.3157	2.36491	0.333664	0.283538	127.853	13.3273	127.609	13.2365	2.44434	0.495787	4.89331	10.3869
127.682	13.2992	2.50288	0.270658	0.183756	127.506	13.153	127.609	13.2365	2.44434	0.495787	4.89331	8.7506
129.981	13.7029	2.31183	0.170526	-0.0346615	129.947	13.6963	130.042	13.7853	2.50232	0.621879	1.28781	8.7506
130.185	13.7032	2.42755	0.123442	-0.0821439	130.334	13.781	130.042	13.7853	2.50232	0.621879	1.28781	5.41065
132.217	14.5007	2.08283	0.444649	0.229537	132.092	14.507	132.53	14.458	2.55028	0.74543	4.10781	5.41065
132.4	14.4949	2.65306	0.399094	0.146964	132.447	14.3423	132.53	14.458	2.55028	0.74543	4.10781	5.26113
135.024	15.0532	2.6497	0.11983	-0.191746	135.074	15.0475	135.066	15.2513	2.58865	0.863795	2.25061	5.26113
135.05	15.0512	2.60195	0.112451	-0.200186	135.127	14.6575	135.066	15.2513	2.58865	0.863795	2.25061	0.378299
137.562	16.203	2.59163	0.603123	0.339727	137.561	16.2147	137.639	16.1592	2.61821	0.974442	5.29982	0.378299
137.69	16.19	3.09625	0.540101	0.205681	137.653	16.5145	137.639	16.1592	2.61821	0.974442	5.29982	4.56822
140.378	17.0207	2.63689	0.244416	-0.183179	140.331	17.008	140.242	17.1733	2.63994	1.07503	4.68872	4.56822
140.399	17.0258	2.85201	0.232642	-0.195587	140.305	17.5379	140.242	17.1733	2.63994	1.07503	4.68872	1.16913
142.955	17.9871	2.69321	0.374137	0.0692156	142.888	17.9918	142.868	18.2829	2.65497	1.16346	1.93658	1.16913
142.817	17.9795	2.84176	0.342089	-0.00590932	142.626	18.1458	142.868	18.2829	2.65497	1.16346	1.93658	6.68357
145.394	19.1592	2.87623	0.478649	0.108237	145.392	19.1617	145.51	19.4754	2.66445	1.23795	0.249162	6.68357
145.638	19.1637	3.08407	0.445716	0.0888307	145.789	19.3785	145.51	19.4754	2.66445	1.23795	0.249162	7.13625
148.277	20.4774	2.98033	0.487288	0.0535297	148.251	20.4754	148.163	20.7364	2.66951	1.29702	0.163764	7.13625
148.238	20.4776	2.94826	0.495902	0.0599173	148.146	20.9376	148.163	20.7364	2.66951	1.29702	0.163764	0.267782
150.684	22.1124	2.99709	0.652451	0.137133	150.686	22.1142	150.825	22.0502	2.67111	1.33953	0.127582	0.267782
150.687	22.1074	3.24635	0.597294	0.0268677	150.649	21.8148	150.825	22.0502	2.67111	1.33953	0.127582	2.70924
153.433	23.4957	3.07401	0.398965	-0.153413	153.422	23.4909	153.491	23.3999	2.66999	1.3647	0.83304	2.70924
153.384	23.4939	2.93233	0.421979	-0.122526	153.466	22.9115	153.491	23.3999	2.66999	1.3647	0.83304	0.50505
156.035	24.8054	3.01307	0.455703	0.00224465	156.047	24.8084	156.159	24.7682	2.66666	1.37208	0.341421	0.50505
156.017	24.8074	2.83253	0.48084	0.0493672	156.009	25.0678	156.159	24.7682	2.66666	1.37208	0.341421	0.843756
158.79	26.0282	3.13741	0.368099	-0.0892517	158.905	26.0308	158.827	26.1372	2.66127	1.36157	2.20833	0.843756
158.915	26.0292	3.11053	0.349308	-0.0916751	159.014	26.1903	158.827	26.1372	2.66127	1.36157	2.20833	3.25578
161.504	27.4238	2.89849	0.538247	0.131953	161.412	27.4256	161.493	27.4891	2.65371	1.33344	2.04037	3.25578
161.557	27.4258	2.93048	0.536832	0.137089	161.529	27.8454	161.493	27.4891	2.65371	1.33344	2.04037	0.454686
163.733	28.7763	2.52513	0.603449	0.0934123	163.625	28.7683	164.155	28.8064	2.64354	1.28825	2.38034	0.454686
164.042	28.7799	2.93738	0.490235	-0.0240932	164.116	29.315	164.155	28.8064	2.64354	1.28825	2.38034	8.82858
166.757	30.2031	3.16617	0.468187	-0.0271221	166.828	30.2062	166.809	30.0721	2.63006	1.22694	0.832506	8.82858
166.679	30.2021	2.96917	0.501719	0.0190294	166.748	29.7121	166.809	30.0721	2.63006	1.22694	0.832506	0.810335
169.155	31.3765	2.73876	0.415147	-0.060909	169.097	31.3717	169.452	31.2706	2.61238	1.15075	0.818473	0.810335
169.205	31.3768	2.84645	0.397082	-0.0819514	169.345	30.7063	169.452	31.2706	2.61238	1.15075	0.818473	0.40855
172.073	32.3379	3.14232	0.259995	-0.127343	172.175	32.3404	172.079	32.3873	2.58945	1.06126	1.59298	0.40855
172.102	32.3375	2.88975	0.270165	-0.104551	172.135	32.6666	172.079	32.3873	2.58945	1.06126	1.59298	3.0019
174.684	33.4587	2.80237	0.460218	0.127851	174.643	33.4625	174.685	33.4095	2.56021	0.960341	1.18832	3.0019
174.613	33.4572	2.7303	0.464197	0.128241	174.474	33.9157	174.685	33.4095	2.56021	0.960341	1.18832	0.640308
177.058	34.2093	2.49491	0.244919	-0.145828	177.03	34.2009	177.261	34.3262	2.52363	0.850119	1.91495	0.640308
177.106	34.2094	2.52753	0.230872	-0.158581	177.211	33.8467	177.261	34.3262	2.52363	0.850119	1.91495	0.318749
179.949	35.1333	3.13228	0.395553	0.105405	180.145	35.1423	179.799	35.1289	2.47883	0.732949	7.18109	0.318749
179.709	35.1325	2.60961	0.431663	0.159491	179.543	35.4767	179.799	35.1289	2.47883	0.732949	7.18109	5.88856
182.475	35.7563	2.81943	0.0889839	-0.245942	182.599	35.753	182.292	35.8114	2.42515	0.611338	4.49142	5.88856
182.261	35.7503	2.47134	0.14953	-0.198918	182.047	36.2626	182.292	35.8114	2.42515	0.611338	4.49142	4.44307
184.694	36.5077	2.5569	0.365954	0.127453	184.732	36.5155	184.73	36.37	2.36226	0.487877	2.10149	4.44307
184.697	36.5128	2.30486	0.390114	0.175699	184.833	36.1451	184.73	36.37	2.36226	0.487877	2.10149	2.03144
186.927	36.9491	2.20889	0.122214	-0.173024	186.946	36.9404	187.103	36.804	2.29017	0.365145	2.33605	2.03144
187.147	36.9525	2.44262	0.0538356	-0.23424	187.296	36.9375	187.103	36.804	2.29017	0.365145	2.33605	5.04797
189.484	37.3985	2.35448	0.20308	0.0573051	189.465	37.4052	189.401	37.1147	2.20928	0.245623	1.66576	5.04797
189.557	37.4031	2.26188	0.217136	0.0799339	189.738	36.951	189.401	37.1147	2.20928	0.245623	1.66576	2.01218
191.747	37.569	2.18965	0.0180969	-0.138212	191.735	37.5631	191.615	37.3064	2.12037	0.131591	0.935687	2.01218
191.661	37.5677	2.13015	0.0329607	-0.122018	191.682	37.1147	191.615	37.3064	2.12037	0.131591	0.935687	0.999127
193.556	37.2829	1.89758	-0.265341	-0.265618	193.471	37.2789	193.738	37.3853	2.02462	0.0250452	1.39727	0.999127
193.601	37.2881	2.13148	-0.240846	-0.220772	193.555	37.4234	193.738	37.3853	2.02462	0.0250452	1.39727	1.045
195.89	37.3875	2.17359	0.205361	0.306071	195.991	37.3991	195.762	37.3598	1.92349	-0.072386	5.83994	1.045
195.655	37.383	1.80373	0.134815	0.243179	195.507	37.4891	195.762	37.3598	1.92349	-0.072386	5.83994	5.2699
197.621	37.7291	2.08909	0.234198	0.12565	197.725	37.7285	197.683	37.2395	1.81869	-0.159495	1.70263	5.2699
197.536	37.7269	1.90272	0.254294	0.142115	197.582	37.303	197.683	37.2395	1.81869	-0.159495	1.70263	0.783605
199.366	37.3061	1.52042	-0.388699	-0.445835	199.294	37.2862	199.497	37.0353	1.71212	-0.235529	8.24828	0.783605
199.394	37.3191	1.79676	-0.355258	-0.373192	199.356	37.3527	199.497	37.0353	1.71212	-0.235529	8.24828	1.91516
201.377	36.9883	1.96075	-0.0552864	0.158133	201.549	36.9973	201.203	36.7587	1.6057	-0.300201	7.20806	1.91516
201.147	36.9831	1.62823	-0.180139	0.043841	200.932	37.4694	201.203	36.7587	1.6057	-0.300201	7.20806	5.10203
202.887	36.4631	1.89647	-0.354856	-0.120927	202.962	36.4568	202.801	36.4212	1.50137	-0.353671	1.49268	5.10203
202.797	36.4557	1.58953	-0.412349	-0.210499	202.65	37.2445	202.801	36.4212	1.50137	-0.353671	1.49268	1.83475
204.041	36.1847	1.18951	-0.250112	0.0569633	203.991	36.1967	204.294	36.0343	1.40095	-0.396497	2.83907	1.83475
203.974	36.1763	1.49594	-0.246284	0.081887	203.809	36.2941	204.294	36.0343	1.40095	-0.396497	2.83907	5.89409
